X,Y,OBJECTID,LOCATION_ID,COUNTY_ID,COUNTY_DESC,MUN_SORT,MUNICIPALITY,ROADNAME,ID_PREFIX,ID_RTE_NO,MP_SUFFIX,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,ROUTEID,ROUTEID_RH,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,STMP_SEQ,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AVMT,LINK,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT,AAWDT_2010,AAWDT_2011,AAWDT_2012,AAWDT_2013,AAWDT_2014,AAWDT_2015,AAWDT_2016,AAWDT_2017,AAWDT_2018,AAWDT,MOTORCYCLE_AADT,CAR_AADT,LIGHT_TRUCK_AADT,BUS_AADT,SINGLE_UNIT_AADT,COMBINATION_UNIT_AADT,LOC_ERROR,TRUCK_AADT,SUTRUCK_AADT_PCT_TRUCK,CUTRUCK__AADT_PCT_TRUCK,MCYCLE_AADT_PCT_OVERALL,CAR_AADT_PCT_OVERALL,LIGHT_TRUCK_AADT_PCT_OVERALL,BUS_AADT_PCT_OVERALL,SUTRUCK_AADT_PCT_OVERALL,CUTRUCK_AADT_PCT_OVERALL,TRUCK_AADT_PCT_OVERALL,NUM_LANES_ANNO,K_FACTOR_ANNO,D_FACTOR_ANNO,NORTH_EAST_SPLIT_ANNO,SOUTH_WEST_SPLIT_ANNO,AADT_2010_ANNO,AADT_2011_ANNO,AADT_2012_ANNO,AADT_2013_ANNO,AADT_2014_ANNO,AADT_2015_ANNO,AADT_2016_ANNO,AADT_2017_ANNO,AADT_2018_ANNO,AADT_ANNO,AAWDT_2010_ANNO,AAWDT_2011_ANNO,AAWDT_2012_ANNO,AAWDT_2013_ANNO,AAWDT_2014_ANNO,AAWDT_2015_ANNO,AAWDT_2016_ANNO,AAWDT_2017_ANNO,AAWDT_2018_ANNO,AAWDT_ANNO,MOTORCYCLE_AADT_ANNO,CAR_AADT_ANNO,BUS_AADT_ANNO,LIGHT_TRUCK_AADT_ANNO,SINGLE_UNIT_AADT_ANNO,COMBINATION_UNIT_AADT_ANNO,TRUCK_AADT_ANNO
-8790812.247,4820238.6377,5936,S2010110019,11,Garrett,0,None,Ramp 2 Fr Is 68 Wb To Md 546 Nb,RP,68,  ,0.29,0.27,0.31,Exit 29 Ramp 2 Fr Is 68 Wb To Md 546 Nb,Exit 29 Ramp 02 Ramp 7 Fr Ramp 2 (fr Is68) To Md 546 Sb To Finzel Rd,Rural,1,Interstate,11000RP00068  02NNIS29        02,11000RP00068--102902,2,North,1,F,0,12.34,100,100,0,0.0065,https://maps.roads.maryland.gov/itms_public/?stationid=S2010110019,400,391,392,393,404,415,440,451,442,443,410,391,392,403,404,425,440,461,442,433,,,,,,,NO ERROR,,,,,,,,,,,1,12.34,100,100,0,400,391,392,393,404,415,440,451,442,443,410,391,392,403,404,425,440,461,442,433,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8533763.298,4763958.5267,5937,S2012240460,24,Baltimore City,999,Baltimore City,Edmondson Ave,MU,1920,  ,0.29,0,1.78,Edmondson Ave - Between Ashburton St & Braddish Ave,Franklin St To Fremont Ave,Urban,5,Major Collector,24999MU01920  01EE**************,24999MU01920--1-----,1,East,4,C,0,7.4,50.44,52.8,47.2,6.0422,https://maps.roads.maryland.gov/itms_public/?stationid=S2012240460,,,9910,9931,9902,10163,10364,10615,10525,9300,,,10700,10731,10602,10873,11094,11255,11165,10230,,,,,,,NO ERROR,,,,,,,,,,,4,7.4,50.44,52.8,47.2,N/A,N/A,"9,910","9,931","9,902","10,163","10,364","10,615","10,525","9,300",N/A,N/A,"10,700","10,731","10,602","10,873","11,094","11,255","11,165","10,230",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8644382.1234,4794398.8726,5938,B4013,21,Washington,0,None,Potomac St,MD,34,  ,9.85,8.92,9.95,Md34-.10 Mi W Of Us40al,Monroe Rd To Us 40al,Urban,4,Minor Arterial,21000MD00034  01EE**************,21000MD00034--1-----,1,West,2,F,0,8.83,57.72,51.61,48.39,2.7753,https://maps.roads.maryland.gov/itms_public/?stationid=B4013,7042,6740,6751,6722,6723,6884,7045,7330,7291,7382,7392,7280,7161,7192,7133,7304,7555,7700,7661,7682,38,4822,1861,105,488,68,NO ERROR,556,,,0.00514766,0.65321051,0.2520997,0.01422379,0.06610675,0.0092116,0.07531834,2,8.83,57.72,51.61,48.39,"7,042","6,740","6,751","6,722","6,723","6,884","7,045","7,330","7,291","7,382","7,392","7,280","7,161","7,192","7,133","7,304","7,555","7,700","7,661","7,682",38,"4,822",105,"1,861",488,68,556
-8417255.6301,4625773.9889,5939,B4164,22,Wicomico,0,None,E Cedar La,MD,513,  ,0.1,0,1.77,Md513-.10 Mi S Of Us13bu,Us 13bu To Jackson Rd,Urban,4,Minor Arterial,22000MD00513  01SS**************,22000MD00513--1-----,1,North,2,F,0,8.5,56.3,59.63,40.37,5.6342,https://maps.roads.maryland.gov/itms_public/?stationid=B4164,8041,8072,8080,8101,8082,8040,8191,8392,8720,8721,8601,8722,8730,8751,8652,8600,8761,8982,9330,9241,25,6623,1624,57,341,51,NO ERROR,392,,,0.00286664,0.75943126,0.18621718,0.00653595,0.03910102,0.00584795,0.04494897,2,8.5,56.3,59.63,40.37,"8,041","8,072","8,080","8,101","8,082","8,040","8,191","8,392","8,720","8,721","8,601","8,722","8,730","8,751","8,652","8,600","8,761","8,982","9,330","9,241",25,"6,623",57,"1,624",341,51,392
-8475400.076,4803682.0661,5940,S1998120112,12,Harford,0,None,Ramp 6 Fr Is 95 Eb To Md 155 Sb,RP,95,  ,0.36,0.345,0.38,Exit 89 Ramp 6 Fr Is 95 Nb To Md 155 Eb,Exit 89 Ramp 06 Ramp 3 Fr Ramp 6 (fr Is 95) To Md 155 Nb To Level Rd,Rural,1,Interstate,12000RP00095  02EEIS89        06,12000RP00095--108906,2,East,1,F,0,9.66,100,100,0,0.0759,https://maps.roads.maryland.gov/itms_public/?stationid=S1998120112,6114,6005,5310,5291,5302,5533,5654,5755,5950,5941,6244,6015,5310,5341,5302,5533,5654,5815,5890,5701,,,,,,,NO ERROR,,,,,,,,,,,1,9.66,100,100,0,"6,114","6,005","5,310","5,291","5,302","5,533","5,654","5,755","5,950","5,941","6,244","6,015","5,310","5,341","5,302","5,533","5,654","5,815","5,890","5,701",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8828365.8245,4814577.9631,5941,B2125,11,Garrett,0,None,Garrett Hwy,US,219,  ,32.26,25.88,32.755,Us219-.50 Mi S Of Bear Creek Rd,Md 42 To Bear Creek Rd,Rural,3,Principal Arterial Other,11000US00219  01NN**************,11000US00219--1-----,1,North,3,C,0,9.05,58.81,50.95,49.05,10.7652,https://maps.roads.maryland.gov/itms_public/?stationid=B2125,4140,4061,4072,3990,3991,4162,4340,4441,4412,4290,4350,4391,4322,4270,4231,4412,4640,4661,4632,4460,20,2567,1138,66,332,167,NO ERROR,499,,,0.004662,0.5983683,0.26526807,0.01538462,0.07738928,0.03892774,0.11631702,3,9.05,58.81,50.95,49.05,"4,140","4,061","4,072","3,990","3,991","4,162","4,340","4,441","4,412","4,290","4,350","4,391","4,322","4,270","4,231","4,412","4,640","4,661","4,632","4,460",20,"2,567",66,"1,138",332,167,499
-8530976.0439,4782530.7004,5942,B030049,3,Baltimore,0,None,Seminary Ave,MD,131,  ,2.01,1.28,2.25,Md131-.10 Mi W Of Greenspring Dr,Thornton Rd To Front St,Urban,4,Minor Arterial,03000MD00131  01EE**************,03000MD00131--1-----,1,East,2,F,0,10.89,54.24,50.53,49.47,4.1891,https://maps.roads.maryland.gov/itms_public/?stationid=B030049,11512,11600,11511,11532,11503,11804,12035,11940,11831,11832,12322,12530,12431,12462,12313,12634,12895,12780,12661,12542,27,10289,1143,20,321,32,NO ERROR,353,,,0.00228195,0.86959094,0.09660243,0.00169033,0.02712982,0.00270453,0.02983435,2,10.89,54.24,50.53,49.47,"11,512","11,600","11,511","11,532","11,503","11,804","12,035","11,940","11,831","11,832","12,322","12,530","12,431","12,462","12,313","12,634","12,895","12,780","12,661","12,542",27,"10,289",20,"1,143",321,32,353
-8694262.8439,4820100.4924,5943,S2010210030,21,Washington,0,None,Ramp 5 Fr Md 615 Sb To Is 70 Eb,RP,70,  ,0.15,0,0.28,Exit 5 Ramp 5 Fr Md 615 Sb To Is 70 Eb,Exit 5  Ramp 05 Hollow Rd (back) To Eisenhower Memorial Hwy,Rural,1,Interstate,21000RP00070  02SSIS5         05,21000RP00070--100505,2,South,1,F,0,15.26,100,0,100,0.0647,https://maps.roads.maryland.gov/itms_public/?stationid=S2010210030,530,521,522,523,534,555,630,641,632,633,540,521,522,533,534,565,630,651,632,613,,,,,,,NO ERROR,,,,,,,,,,,1,15.26,100,0,100,530,521,522,523,534,555,630,641,632,633,540,521,522,533,534,565,630,651,632,613,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8574609.2651,4720957.2353,5944,B150056,15,Montgomery,0,None,Georgia Ave,US,29,  ,0.72,0.18,0.82,Us 29-.10 Mi S Of Md97/md384,Md 410 To Md 97/md 384,Urban,3,Principal Arterial Other,15000US00029  01NN**************,15000US00029--1-----,1,North,6,C,1,7.35,55.88,51.64,48.36,8.9118,https://maps.roads.maryland.gov/itms_public/?stationid=B150056,40510,40671,40352,37560,37451,38432,34810,35651,35332,38150,43350,43931,43582,40570,40071,41122,37250,38151,37812,40440,,,,,,,NO ERROR,,,,,,,,,,,6,7.35,55.88,51.64,48.36,"40,510","40,671","40,352","37,560","37,451","38,432","34,810","35,651","35,332","38,150","43,350","43,931","43,582","40,570","40,071","41,122","37,250","38,151","37,812","40,440",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8539918.322,4738689.792,5945,B0747,2,Anne Arundel,0,None,Reece Rd,MD,174,  ,0.1,0,1.64,Md174-.10 Mi E Of Jacobs Rd W,Jacobs Rd/reece Rd (back) To Severn Rd,Urban,4,Minor Arterial,02000MD00174  01EE**************,02000MD00174--1-----,1,East,2,F,0,9.61,53.13,45.7,54.3,7.9261,https://maps.roads.maryland.gov/itms_public/?stationid=B0747,9851,9892,11180,11201,11172,11463,11684,11965,13240,13241,10541,10682,12070,12101,11952,12273,12504,12805,14170,14041,,,,,,,NO ERROR,,,,,,,,,,,2,9.61,53.13,45.7,54.3,"9,851","9,892","11,180","11,201","11,172","11,463","11,684","11,965","13,240","13,241","10,541","10,682","12,070","12,101","11,952","12,273","12,504","12,805","14,170","14,041",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8470994.4766,4729821.1574,5946,B3533,17,Queen Anne's,0,None,Corsica Neck Rd,MD,304,  ,1.25,0.74,2.58,Md304-.50 Mi E Of N. Hibernia Rd,N. Hibernia Rd To Watson Rd,Rural,6,Minor Collector,17000MD00304  01EE**************,17000MD00304--1-----,1,East,2,F,1,10.13,59.65,52.86,47.14,1.0228,https://maps.roads.maryland.gov/itms_public/?stationid=B3533,1640,1611,1612,1603,1604,1645,1480,1511,1502,1523,1720,1741,1712,1723,1704,1745,1580,1601,1592,1613,,,,,,,NO ERROR,,,,,,,,,,,2,10.13,59.65,52.86,47.14,"1,640","1,611","1,612","1,603","1,604","1,645","1,480","1,511","1,502","1,523","1,720","1,741","1,712","1,723","1,704","1,745","1,580","1,601","1,592","1,613",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8592572.5937,4737379.1963,5947,S2000150028,15,Montgomery,0,None,Ramp 5 Fr Is 270 Sb To Shady Grove Rd,RP,270,  ,0.23,0.22,0.25,Exit 8 Ramp 5 Fr Is 270 Sb To Shady Grove Rd Eb,Exit 8  Ramp 05 Ramp 8 Fr Ramp 5 To Shady Grove Rd To Shady Grove Rd,Urban,1,Interstate,15000RP00270  02EEIS8         05,15000RP00270--100805,2,East,2,F,0,8.88,100,100,0,0.0387,https://maps.roads.maryland.gov/itms_public/?stationid=S2000150028,3005,3240,3261,3292,3293,3370,3441,3522,3503,3534,3205,3430,3461,3492,3463,3540,3611,3662,3643,3684,,,,,,,NO ERROR,,,,,,,,,,,2,8.88,100,100,0,"3,005","3,240","3,261","3,292","3,293","3,370","3,441","3,522","3,503","3,534","3,205","3,430","3,461","3,492","3,463","3,540","3,611","3,662","3,643","3,684",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8495679.2735,4786727.5261,5948,B2449,12,Harford,0,None,J F K Memorial Hwy,IS,95,  ,3.52,1.7,4.03,Is95-.50 Mi S Of Md24,Md 152 To Md 24,Urban,1,Interstate,12000IS00095  01NN**************,12000IS00095--1-----,1,North,7,F,6,7.14,59.96,50.27,49.73,133.0903,https://maps.roads.maryland.gov/itms_public/?stationid=B2449,147341,144542,144983,152715,152875,149075,152211,155562,154633,156494,156181,153222,153683,153135,160525,137149,159821,163342,162373,162754,318,111575,21484,2110,7877,13130,NO ERROR,21007,,,0.00203203,0.71296663,0.13728322,0.01348295,0.0503342,0.08390098,0.13423518,7,7.14,59.96,50.27,49.73,"147,341","144,542","144,983","152,715","152,875","149,075","152,211","155,562","154,633","156,494","156,181","153,222","153,683","153,135","160,525","137,149","159,821","163,342","162,373","162,754",318,"111,575","2,110","21,484",7877,13130,"21,007"
-8554052.7842,4728807.0228,5949,B3344,16,Prince George's,0,None,Baltimore Washington Pkwy,MD,295,  ,10.91,9.65,11.51,Md295-.60 Mi S Of Md197,Powder Mill Rd To Md 197,Urban,2,Principal Arterial Other Freeways and Expressways,16000MD00295  01NN**************,16000MD00295--1-----,1,South,4,F,1,5.9,52.17,49.82,50.18,79.6499,https://maps.roads.maryland.gov/itms_public/?stationid=B3344,107702,107070,106211,106422,106800,109581,111662,118390,117321,117322,115242,115640,114711,114942,114280,117251,119482,126680,125531,124362,,,,,,,NO ERROR,,,,,,,,,,,4,5.9,52.17,49.82,50.18,"107,702","107,070","106,211","106,422","106,800","109,581","111,662","118,390","117,321","117,322","115,242","115,640","114,711","114,942","114,280","117,251","119,482","126,680","125,531","124,362",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8529166.5927,4765436.6064,5950,S2012240485,24,Baltimore City,999,Baltimore City,Cathedral St,MU,4240,  ,0.07,0,0.19,Cathedral St - Between Mt. Royal Ave & W. Preston St,Mt Royal Ave To Park Ave,Urban,4,Minor Arterial,24999MU04240  01SS**************,24999MU04240--1-----,1,North,3,F,0,10.33,75.24,61.76,38.24,0.5708,https://maps.roads.maryland.gov/itms_public/?stationid=S2012240485,,,8110,8131,8112,8323,8484,8695,8230,8231,,,8760,8781,8682,8913,9084,9305,8810,8731,,,,,,,NO ERROR,,,,,,,,,,,3,10.33,75.24,61.76,38.24,N/A,N/A,"8,110","8,131","8,112","8,323","8,484","8,695","8,230","8,231",N/A,N/A,"8,760","8,781","8,682","8,913","9,084","9,305","8,810","8,731",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8518480.4482,4719211.5261,5951,B020036,2,Anne Arundel,3,Annapolis,Admiral Dr,MU,60,  ,1.22,0.74,1.42,Admiral Dr-.20 Mi N Of Md450,Admiral Dr (back) To Md 450,Urban,5,Major Collector,02003MU00060  01SS**************,02003MU00060--1-----,1,South,2,F,0,8.97,56.51,48.64,51.36,2.0754,https://maps.roads.maryland.gov/itms_public/?stationid=B020036,13992,13920,13811,13842,13270,13621,13882,8440,8361,8362,14972,15030,14921,14952,14200,14571,14852,8950,8861,9202,17,7103,910,20,224,88,NO ERROR,312,,,0.00203301,0.84943793,0.10882564,0.00239177,0.02678785,0.0105238,0.03731165,2,8.97,56.51,48.64,51.36,"13,992","13,920","13,811","13,842","13,270","13,621","13,882","8,440","8,361","8,362","14,972","15,030","14,921","14,952","14,200","14,571","14,852","8,950","8,861","9,202",17,"7,103",20,910,224,88,312
-8522057.0613,4750024.2941,5952,B0812,2,Anne Arundel,0,None,Fort Smallwood Rd,MD,173,  ,8.82,7.61,8.92,Md173-.10 Mi S Of Balto City Line,Solley Rd To Balto City Line,Urban,3,Principal Arterial Other,02000MD00173  01NN**************,02000MD00173--1-----,1,North,5,F,1,8.54,66.75,50.62,49.38,12.7623,https://maps.roads.maryland.gov/itms_public/?stationid=B0812,26221,26332,26250,26301,26222,26710,27221,27872,26690,26691,28061,28442,28350,28411,28062,28580,29131,29822,28560,28291,,,,,,,NO ERROR,,,,,,,,,,,5,8.54,66.75,50.62,49.38,"26,221","26,332","26,250","26,301","26,222","26,710","27,221","27,872","26,690","26,691","28,061","28,442","28,350","28,411","28,062","28,580","29,131","29,822","28,560","28,291",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8553192.9632,4730925.3971,5953,B3240,16,Prince George's,0,None,Baltimore Washington Pkwy,MD,295,  ,12.01,11.51,12.36,Md295-.50 Mi N Of Md197,Md 197 To Anne Arundel Co/l,Urban,2,Principal Arterial Other Freeways and Expressways,16000MD00295  01NN**************,16000MD00295--1-----,1,South,4,F,1,5.65,51.2,50.22,49.78,33.7499,https://maps.roads.maryland.gov/itms_public/?stationid=B3240,90132,92450,91711,91892,96410,98921,107200,109771,108782,108783,96442,99850,99051,99242,103160,105851,114700,117461,116402,115313,56,84606,20206,1374,2218,323,NO ERROR,2541,,,0.00051479,0.7777502,0.18574593,0.01263065,0.02038922,0.00296921,0.02335843,4,5.65,51.2,50.22,49.78,"90,132","92,450","91,711","91,892","96,410","98,921","107,200","109,771","108,782","108,783","96,442","99,850","99,051","99,242","103,160","105,851","114,700","117,461","116,402","115,313",56,"84,606","1,374","20,206",2218,323,"2,541"
-8528799.7307,4765998.296,5954,B240207,24,Baltimore City,0,None,Falls Rd (sb Couplet),MD,25,  ,4.96,4.762,5.06,Md25 (lanvale St)-between Charles St & St Paul St (two Way Couplet - Also See B240008),Lafayette Ave To Calvert St,Urban,4,Minor Arterial,24000MD00025  09SS**************,24000MD00025--2-----,1,North,1,F,0,8.17,81.17,80.9,19.1,0.4483,https://maps.roads.maryland.gov/itms_public/?stationid=B240207,2712,3970,3941,3952,3943,4054,4135,4160,4121,4122,2902,4290,4261,4272,4223,4344,4435,4450,4411,4372,,,,,,,NO ERROR,,,,,,,,,,,1,8.17,81.17,80.9,19.1,"2,712","3,970","3,941","3,952","3,943","4,054","4,135","4,160","4,121","4,122","2,902","4,290","4,261","4,272","4,223","4,344","4,435","4,450","4,411","4,372",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8620358.0967,4778575.2099,5955,S2006100020,10,Frederick,0,None,Ramp 5 Fr Md 180 Sb To Ramp 4 (to Is 70),RP,70,  ,0.04,0,0.07,Exit 52 Ramp 5 Fr Md 180 Sb To Ramp 4 (to Is 70 Eb) ,Exit 52 Ramp 05 Ballenger Creek Pike To Ramp 1 Fr Md 180 Nb To Ramp 5 (to Is 70),Urban,1,Interstate,10000RP00070  02SSIS52        05,10000RP00070--105205,2,South,1,F,0,9.43,100,0,100,0.0581,https://maps.roads.maryland.gov/itms_public/?stationid=S2006100020,1844,1855,1850,1871,2100,2151,2202,2263,2254,2275,1964,1975,1960,1981,2210,2261,2312,2353,2344,2375,,,,,,,NO ERROR,,,,,,,,,,,1,9.43,100,0,100,"1,844","1,855","1,850","1,871","2,100","2,151","2,202","2,263","2,254","2,275","1,964","1,975","1,960","1,981","2,210","2,261","2,312","2,353","2,344","2,375",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8596911.9997,4728423.1738,5956,S2012150642,15,Montgomery,0,None,Glen Rd                                 ,CO,53,  ,0.61,0,0.94,Glen Rd - Between S Glen Rd & Piney Meetinghouse Rd,Glen Mill Rd To Piney Meetinghouse Rd,Urban,5,Major Collector,15000CO00053  01WW**************,15000CO00053--1-----,1,East,2,F,0,14.06,83.39,48.88,51.12,1.3178,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150642,,,3700,3711,3702,3803,3884,3985,3840,3841,,,4000,4011,3962,4073,4164,4225,4070,4231,,,,,,,NO ERROR,,,,,,,,,,,2,14.06,83.39,48.88,51.12,N/A,N/A,"3,700","3,711","3,702","3,803","3,884","3,985","3,840","3,841",N/A,N/A,"4,000","4,011","3,962","4,073","4,164","4,225","4,070","4,231",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8528217.2349,4739729.1836,5957,S2011020869,2,Anne Arundel,0,None,Foxwell Rd,CO,1396,  ,0.09,0,0.55,Foxwell Rd - .10 Mile North Of Elvaton Rd,Elvaton Rd To Hospital Dr,Urban,5,Major Collector,02000CO01396  01NN**************,02000CO01396--1-----,1,North,2,F,0,10.04,62.94,54.66,45.34,0.2995,https://maps.roads.maryland.gov/itms_public/?stationid=S2011020869,,1440,1431,1432,1433,1474,1505,1500,1491,1492,,1560,1551,1552,1533,1584,1625,1590,1581,1642,,,,,,,NO ERROR,,,,,,,,,,,2,10.04,62.94,54.66,45.34,N/A,"1,440","1,431","1,432","1,433","1,474","1,505","1,500","1,491","1,492",N/A,"1,560","1,551","1,552","1,533","1,584","1,625","1,590","1,581","1,642",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8537985.1794,4759697.9114,5958,B1080,3,Baltimore,0,None,Wilkens Ave,MD,372,  ,1.91,1.44,1.94,Md372-.10 Mi E Of Maiden Choice La,Is 695 To Elmridge Ave,Urban,4,Minor Arterial,03000MD00372  01EE**************,03000MD00372--1-----,1,West,4,F,1,7.55,58.95,47.42,52.58,3.4713,https://maps.roads.maryland.gov/itms_public/?stationid=B1080,22841,22932,19170,19211,19152,19140,19501,19972,19020,19021,24441,24772,20700,20751,20492,20480,20871,21372,20350,20161,77,16529,1706,147,496,66,NO ERROR,562,,,0.00404816,0.86898691,0.08969034,0.0077283,0.02607644,0.00346985,0.02954629,4,7.55,58.95,47.42,52.58,"22,841","22,932","19,170","19,211","19,152","19,140","19,501","19,972","19,020","19,021","24,441","24,772","20,700","20,751","20,492","20,480","20,871","21,372","20,350","20,161",77,"16,529",147,"1,706",496,66,562
-8556929.0492,4783743.5259,5959,S2014030329,3,Baltimore,0,None,Ivy Mill Rd,CO,482,  ,3.34,0,3.44,Ivy Mill Rd - .10 Mile North Of Deer Park Rd,Gores Mill Rd To Deer Park Rd,Rural,6,Minor Collector,03000CO00482  01SS**************,03000CO00482--1-----,1,North,2,F,0,11.88,69.77,51.38,48.62,1.4,https://maps.roads.maryland.gov/itms_public/?stationid=S2014030329,,,,,1020,1041,1062,1093,1094,1115,,,,,1080,1101,1142,1163,1164,1185,,,,,,,NO ERROR,,,,,,,,,,,2,11.88,69.77,51.38,48.62,N/A,N/A,N/A,N/A,"1,020","1,041","1,062","1,093","1,094","1,115",N/A,N/A,N/A,N/A,"1,080","1,101","1,142","1,163","1,164","1,185",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8589912.3109,4732156.4193,5960,S2005150090,15,Montgomery,0,None,Ramp 7 Fr Md 189 Wb To Is 270 Sb,RP,270,  ,0.04,0,0.07,Exit 5 Ramp 7 Fr Md 189 Wb To Is 270 Sb,Exit 5  Ramp 07 Falls Rd To Ramp 6 Fr Md 189 Eb To Ramp 7 (to Is270),Urban,1,Interstate,15000RP00270  02SSIS5         07,15000RP00270--100507,2,South,2,F,0,6.88,100,0,100,0.1748,https://maps.roads.maryland.gov/itms_public/?stationid=S2005150090,5505,6170,6201,6262,6263,6414,6555,6830,6791,6842,5805,6540,6571,6642,6583,6744,6885,7100,7061,7122,,,,,,,NO ERROR,,,,,,,,,,,2,6.88,100,0,100,"5,505","6,170","6,201","6,262","6,263","6,414","6,555","6,830","6,791","6,842","5,805","6,540","6,571","6,642","6,583","6,744","6,885","7,100","7,061","7,122",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8445992.959,4768623.4742,5961,B2645,14,Kent,0,None,Massey Galena Rd,MD,313,A ,1.51,0,1.81,Md313a-.30 Mi S Of Md290,Us 301 To Md 290,Rural,4,Minor Arterial,14000MD00313A 01NN**************,14000MD00313A-1-----,1,South,2,F,0,8.32,52.71,48.38,51.62,1.9965,https://maps.roads.maryland.gov/itms_public/?stationid=B2645,2952,2870,2881,2872,2740,2811,2872,3000,2981,3022,3102,3100,3051,3072,2900,2981,3072,3150,3131,3142,23,1605,778,29,297,290,NO ERROR,587,,,0.00761085,0.53110523,0.2574454,0.00959629,0.09827929,0.09596294,0.19424222,2,8.32,52.71,48.38,51.62,"2,952","2,870","2,881","2,872","2,740","2,811","2,872","3,000","2,981","3,022","3,102","3,100","3,051","3,072","2,900","2,981","3,072","3,150","3,131","3,142",23,"1,605",29,778,297,290,587
-8505822.0593,4724376.5185,5962,S2004020030,2,Anne Arundel,0,None,Ramp 7 Fr Ramp 9 (fr Us50 Wb) To Md 908d,RP,50,  ,0.2,0.16,0.24,Exit 32 Ramp 7 Fr Ramp 9 (fr Us 50 Wb) To Md 908d,Exit 32 Ramp 07 Ramp 2 Fr Ramp 7 (fr Us50 Wb) To Md 908d To Oceanic Dr,Urban,2,Principal Arterial Other Freeways and Expressways,02000RP00050  02NNUS32        07,02000RP00050--103207,2,South,1,F,0,9.48,100,0,100,0.0123,https://maps.roads.maryland.gov/itms_public/?stationid=S2004020030,460,461,462,463,464,485,480,491,420,421,490,501,502,503,504,525,510,531,450,451,,,,,,,NO ERROR,,,,,,,,,,,1,9.48,100,0,100,460,461,462,463,464,485,480,491,420,421,490,501,502,503,504,525,510,531,450,451,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8565434.0995,4716809.2012,5963,B3265,16,Prince George's,0,None,East West Hwy,MD,410,  ,2.85,2.65,3.17,Md410-.20 Mi E Of Md500,Md 500 To Us 1,Urban,3,Principal Arterial Other,16000MD00410  01EE**************,16000MD00410--1-----,1,East,5,C,2,6.96,53.31,48.83,51.17,9.1047,https://maps.roads.maryland.gov/itms_public/?stationid=B3265,48370,48561,48172,47920,47781,49022,48110,49271,48832,47970,51760,52451,52032,51750,51131,52452,51480,52721,52252,50850,,,,,,,NO ERROR,,,,,,,,,,,5,6.96,53.31,48.83,51.17,"48,370","48,561","48,172","47,920","47,781","49,022","48,110","49,271","48,832","47,970","51,760","52,451","52,032","51,750","51,131","52,452","51,480","52,721","52,252","50,850",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8653634.7395,4817953.1438,5964,S1999210059,21,Washington,0,None,Ramp 5 Fr Is 81 Sb To Maugansville Rd,RP,81,  ,0.18,0.17,0.19,Exit 8 Ramp 5 Fr Is 81 Sb To Maugansville Rd Eb,Exit 8  Ramp 05 Ramp 8 Fr Ramp 5 To Maugansville Rd To Maugansville Rd,Urban,1,Interstate,21000RP00081  02WWIS8         05,21000RP00081--100805,2,East,1,F,0,16.72,100,100,0,0.0023,https://maps.roads.maryland.gov/itms_public/?stationid=S1999210059,440,441,442,453,454,475,300,311,312,313,470,471,472,483,484,505,320,321,322,333,,,,,,,NO ERROR,,,,,,,,,,,1,16.72,100,100,0,440,441,442,453,454,475,300,311,312,313,470,471,472,483,484,505,320,321,322,333,N/A,N/A,N/A,N/A,N/A,N/A,N/A
